Real_Estate_Type,Location,Price,Down_Payment,Currency,Bedrooms_Number,Bathrooms_Number,Area,Description
Apartment,"Mountain View iCity Compound, 5th Settlement, New Cairo, Cairo","5,500,000",0% Down Payment,EGP,3,3,160 Sq. M.,Apartment ( Ready to Deliver ) In Icity Mountain View / Prime Location By 15%
Apartment,"Heliopolis, Cairo","7,750,000",0% Down Payment,EGP,4,4,240 Sq. M.,"Prime location on Thawra St. , overlooking a greenery area, Apartment for Sale in Heliopolis – Ard El Golf, Area: 240 m,   Floor: 5th Floor."
Apartment,"New Cairo, Cairo","8,200,000",0% Down Payment,EGP,3,2,230 Sq. M.,Fully finished Apartment 230 meter 3 Bedrooms  2 Bathrooms  in Villa elhay elrabe3
Apartment,"Swan Lake Residences, 1st Settlement, New Cairo, Cairo","7,000,000",0% Down Payment,EGP,2,2,110 Sq. M.,"Apartment for sale, fully finished, with Hassan Allam in Swan Lake, with installments over 7 years, interest-free"
Apartment,"Palm Hills New Cairo Compound, 5th Settlement, New Cairo, Cairo","8,800,000","Down payment: EGP 255,000",EGP,2,2,122 Sq. M.,Apartment for sale Fully finished  in palm hills New Cairo
Apartment,"Acasa Mia, 5th Settlement, New Cairo, Cairo","7,100,000","Down payment: EGP 1,350,000",EGP,4,2,178 Sq. M.,"An apartment for sale at less than the company price in Acasa Mia Compound in the Fifth Settlement, next to Al-Rehab"
Apartment,"Madinaty, Cairo","7,000,000",None,EGP,3,2,140 Sq. M.,Apartment 140m fully finished for sale in Madinaty
Apartment,"The Village Compound, 5th Settlement, New Cairo, Cairo","5,250,000",None,EGP,Studio,1,88 Sq. M.,Fully finished & furnished with AC’s & Kitchen Cabinets
Apartment,"The Address East Compound, 5th Settlement, New Cairo, Cairo","9,000,000",None,EGP,3,2,171 Sq. M.,Fully finished Apartment With Dp in Adress east
Apartment,"Mountain View iCity Compound, 5th Settlement, New Cairo, Cairo","14,516,942","Down payment: EGP 1,451,694",EGP,3,3,170 Sq. M.,✨ READY TO MOVE ✨Down payment 10% over 8 years to receive your apartment in iCity✨
Apartment,"Al Maqsad, New Capital City, Cairo","4,852,000","Down payment: EGP 485,200",EGP,2,2,122 Sq. M.,Get Apartment Fully Finished in Maqsed By 10 years installments READY TO MOVE
Apartment,"Fifth Square Compound, 5th Settlement, New Cairo, Cairo","7,100,000",None,EGP,3,3,172 Sq. M.,"Ground floor with garden, 172 m, finished with air conditioners, Al Marasem Fifth Square"
Apartment,"Villette Compound, 5th Settlement, New Cairo, Cairo","6,000,000",None,EGP,3,3,197 Sq. M.,Apartment 197m 3 bedrooms finished in SODIC Villette Golden Square
Apartment,"Jayd Compound, 5th Settlement, New Cairo, Cairo","6,200,000",None,EGP,3,3,159 Sq. M.,"Apartment 159m for sale in front of Gate 23 and 24, Al Rehab, in Jayd Compound"
Apartment,"Zed East Compound, 6th Settlement, New Cairo, Cairo","9,500,000",None,EGP,2,2,131 Sq. M.,Apartment165 sqm fully finished for sale behind the AUC Zed East Compound
Apartment,"Hyde Park New Cairo Compound, 5th Settlement, New Cairo, Cairo","7,500,000",0% Down Payment,EGP,2,2,116 Sq. M.,"OFFER For a limited time, fully finished Prime Location apartment in Hyde Park, New Cairo, in installments"
Apartment,"Stone Residence Compound, Katameya, Cairo","7,500,000","Down payment: EGP 1,800,000",EGP,2,2,128 Sq. M.,G. Floor apartment Ready to move with installments
Apartment,"Madinaty, Cairo","3,766,000","Down payment: EGP 3,000,000",EGP,2,1,78 Sq. M.,Investment Opportunity – Lowest Premium in the Market    Apartment for Sale in Madinaty B14 – 78 sqm
Apartment,"Zed East Compound, 6th Settlement, New Cairo, Cairo","5,990,000","Down payment: EGP 5,300,000",EGP,1,1,60 Sq. M.,Apartment corner with garden - 1 bedroom - prime location - in zed east compound - new cairo
Apartment,"Madinaty, Cairo","6,200,000",None,EGP,3,1,143 Sq. M.,"Available for sale in Madinaty B6 Apartment area 143 square meters First floor, special finishing Division consists of 3 bedrooms, a bathroom, a kitch"
Apartment,"Mivida Compound, 5th Settlement, New Cairo, Cairo","18,000,000",None,EGP,2,2,135 Sq. M.,"Apartment for sale, immediate receipt, fully finished, overlooking Pool Direct"
Apartment,"Celia, New Capital City, Cairo","6,052,000","Down payment: EGP 1,400,000",EGP,2,1,101 Sq. M.,"For sale, an apartment in Celia Compound (Celia Talaat Mostafa) at a price lower than the market price, fully finished."
Apartment,"District 5 Compound, 5th Settlement, New Cairo, Cairo","9,600,000",None,EGP,2,3,160 Sq. M.,"2-Bedroom Apartment with Terrace in District 5 – Ready to Move, 9,600,000 EGP"
Apartment,"Nasr City, Cairo","6,090,000","Down payment: EGP 304,000",EGP,3,2,145 Sq. M.,"Apartment for sale, 3 rooms, immediate delivery, with a down payment of 304,000 in Nasr City"
Apartment,"Palm Hills New Cairo Compound, 5th Settlement, New Cairo, Cairo","6,500,000",None,EGP,2,3,141 Sq. M.,"Compound palm hills new Cairo  Apartment 141m for sale 2 bedrooms  3 bathrooms  Semi finished  First floor View villas  Delivered  Price 6,500,00"
Apartment,"Al Andalous, 5th Settlement, New Cairo, Cairo","3,850,000",None,EGP,3,2,185 Sq. M.,"Own your apartment now in Andalus 2 and pay in installments over 24 months – 185 sqm, third floor, ready for immediate delivery."
Apartment,"Mivida Compound, 5th Settlement, New Cairo, Cairo","20,500,000",None,EGP,3,3,200 Sq. M.,"Landscape view Apartment for sale in MIVIDA, BUA 200 sqm, 3 bathrooms, 3 bedrooms ( 1 master), First floor"
Apartment,"Taj City Compound, 1st Settlement, New Cairo, Cairo","3,000,000",None,EGP,1,1,66 Sq. M.,studio Ready to move for sale in Taj city
Apartment,"Mivida Compound, 5th Settlement, New Cairo, Cairo","12,000,000",None,EGP,3,3,156 Sq. M.,for sale 3beds apartment without benefits in la vista el patio next to zed east with affordable price
Apartment,"Cairo Festival City, 5th Settlement, New Cairo, Cairo","29,000,000",None,EGP,3,3,206 Sq. M.,Apartment for Sale fully finished in Cairo festival city - New Cairo
Apartment,"Madinaty, Cairo","3,250,000","Down payment: EGP 2,850,000",EGP,2,1,77 Sq. M.,"In installments over 7 years with immediate delivery, 77m in the latest phases of Madinaty B12."
Apartment,"Madinaty, Cairo","3,600,000",None,EGP,2,2,89 Sq. M.,apartment 89m for sale in madinaty B6 special price steps from services area
Apartment,"Madinaty, Cairo","3,900,000",None,EGP,2,1,78 Sq. M.,"Apartment for sale, completely finished, at the lowest total price in Madinaty, and the most upscale group in B10, area 78 square meters, fourth floor"
Apartment,"Madinaty, Cairo","9,300,000","Down payment: EGP 1,109,000",EGP,3,2,107 Sq. M.,"A very special 107 sqm apartment on the fourth floor with a wide garden, with a down payment and installments over 10 years, and a free transfer in Madinaty."
Apartment,"Madinaty, Cairo","5,000,000","Down payment: EGP 3,550,000",EGP,3,2,107 Sq. M.,Apartment of 107m for sale in Madinaty Bahri on a garden with payment facilities over 7 years and immediate delivery in Madinaty B12
Apartment,"Al Burouj, Shorouk City, Cairo","11,000,000","Down payment: EGP 9,000,000",EGP,3,3,257 Sq. M.,apartment fully finished ready to move prime location with installments in compound al burouj
Apartment,"Al Maqsad, New Capital City, Cairo","5,629,000","Down payment: EGP 1,650,000",EGP,3,2,160 Sq. M.,"At the lowest price in the market for a quick sale, a resale apartment with a direct sea view, immediate delivery, an apartment ready for inspection i"
Apartment,"Madinaty, Cairo","5,900,000","Down payment: EGP 1,983,000",EGP,2,1,92 Sq. M.,"An excellent opportunity for housing or long-term investment! An apartment in a prime location in B14, with an internal area of 92 m² + a private garden of 53 m², completely sea-facing in Madinaty B14."
Apartment,"Capital Gardens, Mostakbal City, Cairo","9,200,000",None,EGP,3,3,205 Sq. M.,"For sale, an apartment with immediate delivery, prime location in Capital Gardens Palm Hills Compound (Future City),next to the AdministrativeCapital."
Apartment,"Palm Hills New Cairo Compound, 5th Settlement, New Cairo, Cairo","8,750,000",None,EGP,2,3,170 Sq. M.,Ready to move Apartment in Palm Hills New Cairo
Apartment,"Sarai, Mostakbal City, Cairo","4,365,000","Down payment: EGP 4,100,000",EGP,2,3,139 Sq. M.,Under Market Price Ground Apartment in Sarai Compound Very Prime Location & View
Apartment,"Noor City, New Capital City, Cairo","5,600,000","Down payment: EGP 978,000",EGP,2,2,98 Sq. M.,An opportunity to own with a down payment of less than one million and facilities for 13 years in the first smart city in Egypt (Noor). An 98m apartment with complete finishes.
Apartment,"Zahraa Al Maadi, Cairo","4,600,000",None,EGP,3,3,185 Sq. M.,"Apartment for sale in Zahra Al-Maadi next to Wadi Degla Club, very prime location."
Apartment,"Creek Town Compound, 5th Settlement, New Cairo, Cairo","10,200,000","Down payment: EGP 2,040,000",EGP,3,3,165 Sq. M.,Apart for sale in creek town delivery in 6 months
Apartment,"Taj City Compound, 1st Settlement, New Cairo, Cairo","3,000,000",None,EGP,1,1,65 Sq. M.,"Apartment for sale, pool view - Taj City - New Cairo"
Apartment,"Rehab City Compound, New Cairo, Cairo","7,900,000",None,EGP,4,2,160 Sq. M.,Apartment Fully finished With kitchen and AC’s
Apartment,"El Fostat, Cairo","3,200,000","Down payment: EGP 320,000",EGP,3,2,140 Sq. M.,"Receive a fully finished, super-luxe apartment minutes from Maadi, Nasr City, and Heliopolis in Al-Fustat Compound, immediate receipt."
Apartment,"Nasr City, Cairo","5,000,000",None,EGP,3,2,170 Sq. M.,"Apartment for sale, 6th District, near the Children’s Park, Nasr City                                                                                ."
Apartment,"90 Avenue Compound, 5th Settlement, New Cairo, Cairo","7,900,000",None,EGP,2,2,162 Sq. M.,"Immediate delivery apartment for sale with only a down payment | in 90 Avenue Compound, Newcairo"
Apartment,"Zamalek, Cairo","5,000,000",None,EGP,2,2,123 Sq. M.,"Apartment for sale with the highest investment return, 100% view of the Nile Corniche, ready for inspection and rady to move"
Apartment,"5th Settlement, New Cairo, Cairo","13,900,000","Down payment: EGP 1,390,000",EGP,3,3,150 Sq. M.,"Pay a 10% down payment and complete the rest in installments over 10 years for a fully finished, super luxury apartment in the heart of Heliopolis in"
Apartment,"Al Burouj, Shorouk City, Cairo","7,000,000",None,EGP,3,3,170 Sq. M.,"for sale at Al Burouj , Apartment fully finished 3  BR Near To Madenty"
Apartment,"Sarai, Mostakbal City, Cairo","4,160,000","Down payment: EGP 416,000",EGP,Studio,1,83 Sq. M.,"With a down payment of 416 thousand, own an 83-square-meter studio in New Cairo"
Apartment,"El Fostat, Cairo","10,972,000","Down payment: EGP 1,097,000",EGP,3,3,178 Sq. M.,"Immediate receipt apartment, finished, Super Lux, with a down payment and installments over 10 years, in the new city of Fustat, downtown, Salah Salem"
Apartment,"Arabesque, El Fostat, Cairo","10,972,000","Down payment: EGP 1,097,000",EGP,3,3,178 Sq. M.,"Immediate receipt apartment, finished, Super Lux, with a down payment and installments over 10 years, in the new city of Fustat, downtown, Salah Salem"
Apartment,"6th Settlement, New Cairo, Cairo","10,600,000","Down payment: EGP 530,000",EGP,3,2,158 Sq. M.,"An investment opportunity in the Sixth Settlement, next to all the compounds, with the best future location __________________________________________"
Apartment,"New Narges, 5th Settlement, New Cairo, Cairo","4,877,500","Down payment: EGP 1,951,000",EGP,3,2,165 Sq. M.,"An opportunity to live in the heart of New Cairo, immediate receipt and ready for inspection  ________________________________________________________"
Apartment,"New Cairo, Cairo","3,900,000","Down payment: EGP 195,000",EGP,1,1,65 Sq. M.,Inside a compound in New Cairo at the best competitive price per meter next to Golden Square  ________________________________________________________
Apartment,"Mountain View iCity Compound, 5th Settlement, New Cairo, Cairo","6,300,000",0% Down Payment,EGP,3,3,185 Sq. M.,Apartment Sky Loft ( Ready to deliver ) In Mountain View icity  / 12 min From Madienty
Apartment,"Mountain View iCity Compound, 5th Settlement, New Cairo, Cairo","5,500,000",0% Down Payment,EGP,3,3,160 Sq. M.,Apartment ( Ready to Deliver ) In Icity Mountain View / Prime Location By 15%
Apartment,"Heliopolis, Cairo","7,750,000",0% Down Payment,EGP,4,4,240 Sq. M.,"Prime location on Thawra St. , overlooking a greenery area, Apartment for Sale in Heliopolis – Ard El Golf, Area: 240 m,   Floor: 5th Floor."
Apartment,"New Cairo, Cairo","8,200,000",0% Down Payment,EGP,3,2,230 Sq. M.,Fully finished Apartment 230 meter 3 Bedrooms  2 Bathrooms  in Villa elhay elrabe3
Apartment,"Swan Lake Residences, 1st Settlement, New Cairo, Cairo","7,000,000",0% Down Payment,EGP,2,2,110 Sq. M.,"Apartment for sale, fully finished, with Hassan Allam in Swan Lake, with installments over 7 years, interest-free"
Apartment,"Palm Hills New Cairo Compound, 5th Settlement, New Cairo, Cairo","8,800,000","Down payment: EGP 255,000",EGP,2,2,122 Sq. M.,Apartment for sale Fully finished  in palm hills New Cairo
Apartment,"Privado, Madinaty, Cairo","6,244,000","Down payment: EGP 3,860,000",EGP,2,1,84 Sq. M.,apartment 84m for sale in privado ready to move with lowest total installment over 9 years
Apartment,"Degla Landmark Compound, Nasr City, Cairo","1,930,000",None,EGP,2,1,88 Sq. M.,"Apartment for sale in Degla Landmark in Nasr City, next to Al Musheer Axis, Al Waha and the Chinese University, minutes away from Al Tagamoa, Maadi, H"
Apartment,"Hyde Park New Cairo Compound, 5th Settlement, New Cairo, Cairo","13,800,000","Down payment: EGP 2,900,000",EGP,2,2,118 Sq. M.,Apartment 20% Dp and Ready to Move in Hydepark view Club
Apartment,"Stone Residence Compound, Katameya, Cairo","6,300,000",None,EGP,4,3,220 Sq. M.,"The cheapest price for a 220-square-meter apartment with Ready To Move in Stone Residence, Fifth Settlement, New Cairo"
Apartment,"Madinaty, Cairo","7,730,000","Down payment: EGP 5,250,000",EGP,3,3,127 Sq. M.,Madinaty apartment in b8 for sale group 86 127 m ready to move Fully finished
Apartment,"Palm Hills New Cairo Compound, 5th Settlement, New Cairo, Cairo","8,131,000","Down payment: EGP 1,800,000",EGP,Studio,1,73 Sq. M.,"Studio for sale in a prime location in Palm Hills Compound, New Cairo not only one of the most luxurious projects"
Apartment,"Al Andalous, 5th Settlement, New Cairo, Cairo","4,300,000","Down payment: EGP 2,500,000",EGP,3,2,195 Sq. M.,"Apartment for sale in Andalusia, Fifth Settlement, 195 m, fully finished, 12-month installments, immediate delivery, with an open, unobstructed view"
Apartment,"Zahraa Al Maadi, Cairo","3,224,000","Down payment: EGP 1,612,000",EGP,3,1,124 Sq. M.,Apartment for sale in Zahra Al-Maadi next to Wadi Degla Club
Apartment,"Stone Residence Compound, Katameya, Cairo","8,000,000",None,EGP,3,3,175 Sq. M.,Typical apartment Fully finished for sale in Stone residence
Apartment,"Madinaty, Cairo","6,400,000",None,EGP,3,2,133 Sq. M.,Ready to move apartment 133m for sale in Madinaty
Apartment,"Uptown Cairo, Mokattam, Cairo","25,000,000",None,EGP,4,3,240 Sq. M.,Apartment   For Sale  in  Uptown Cairo Fortin Golf  Prime Location  Expansive view Lands in Jardin  On golf  240 m  Garden 150 m
Apartment,"AZAD Compound, 5th Settlement, New Cairo, Cairo","14,000,000",None,EGP,3,3,198 Sq. M.,"Apartment for sale ground floor in garden, the price of a subscription snapshot Club House with air conditioners"
Apartment,"Bloomfields, Mostakbal City, Cairo","5,000,000",0% Down Payment,EGP,3,3,218 Sq. M.,"Apartment for sale, 3 rooms, fully finished, in Bloomfields, Mostakbal City, with installments over 12 years, without interest"
Apartment,"Palm Hills New Cairo Compound, 5th Settlement, New Cairo, Cairo","8,131,000","Down payment: EGP 1,800,000",EGP,Studio,1,73 Sq. M.,"Studio for sale in a prime location in Palm Hills Compound, New Cairo not only one of the most luxurious projects"
Apartment,"Al Andalous, 5th Settlement, New Cairo, Cairo","4,300,000","Down payment: EGP 2,500,000",EGP,3,2,195 Sq. M.,"Apartment for sale in Andalusia, Fifth Settlement, 195 m, fully finished, 12-month installments, immediate delivery, with an open, unobstructed view"
Apartment,"Zahraa Al Maadi, Cairo","3,224,000","Down payment: EGP 1,612,000",EGP,3,1,124 Sq. M.,Apartment for sale in Zahra Al-Maadi next to Wadi Degla Club
